kieker.develop.al;size of observed system;1.0
kieker.develop.al;number of modules;8.0
kieker.develop.al;number of nodes;28.0
kieker.develop.al;number of edges;47.0
kieker.develop.al;hypergraph size;140.29982727264704
kieker.develop.al;hypergraph complexity;246.68438801611998
kieker.develop.al;inter module coupling;156.59648668938075
kieker.develop.al;graph cohesion;0.06420569153542509
