kieker.tools.rl;size of observed system;17.0
kieker.tools.rl;number of modules;28.0
kieker.tools.rl;number of nodes;208.0
kieker.tools.rl;number of edges;593.0
kieker.tools.rl;hypergraph size;1452.2773131922156
kieker.tools.rl;hypergraph complexity;4470.537941899433
kieker.tools.rl;inter module coupling;3462.611824631518
kieker.tools.rl;graph cohesion;0.013395215249247529
